"P","S","Si","K","Ca","Ti","V","Mn","Fe","Co","Cu","Zn","Br","Sr","Zr","Mo inc","Mo coh","coh_inc","cps_sum","depth","label"
0.000698681820299036,0.00246867576505659,0,0.00265499091713634,0.113605663980623,0.0102473333643859,0.000186315152079743,0.0190041455121338,0.640318598910056,0,0.030462527365038,0.0416414364898225,0.0231496576459081,0.285295076622106,0.0415948577018026,1,0.270203549303647,0.270203549303647,54135,718,"S1"
0,0.00205109080738393,0,0.00153831810553795,0.0735129591646466,0.0115606936416185,0,0.012446391944807,0.630337497669215,0.00349617751258624,0.0185064329666232,0.0220026104792094,0.0171545776617565,0.195646093604326,0.0461029274659705,1,0.265103486854373,0.265103486854373,50171,718,"S2"
0.000945134918009546,0.00113416190161146,0.000283540475402864,0.00321345872123246,0.0932848164075422,0.00836444402438448,0.00108690515571098,0.015641982893058,0.48617740182411,0.00604886347526109,0.0286848447615897,0.0379944237039837,0.0241954539010444,0.281035867870138,0.0376636264826804,1,0.268560086952412,0.268560086952412,49270,720,"S1"
0.00129395997966634,0.00110910855399972,0.000693192846249827,0.000600767133416516,0.0408521650723231,0.00693192846249827,0,0.00744026988308147,0.322565737788253,0.00314247423633255,0.0150653911918296,0.0174684597254956,0.0123850455196636,0.197190258329867,0.0412218679236564,1,0.26678682009335,0.26678682009335,42516,720,"S2"
0.00101675220296311,0.0022271714922049,0,0.00343759078144669,0.118717923888835,0.0108937736031761,0,0.0188341241406023,0.566718311223008,0.00338917400987702,0.0321971530938317,0.0428972596107292,0.0155902004454343,0.260966398760531,0.0460927665343275,1,0.270068751815629,0.270068751815629,49936,722,"S1"
0.0012846131886954,0.00137976972119136,0.000951565324959558,0,0.0220763155390618,0.00275953944238272,0.000523360928727757,0.00404415263107812,0.176753259111238,0.0040917308973261,0.00846893139214007,0.0120848796269864,0.00865924445713198,0.186839851555809,0.0470073270530022,1,0.271862213340946,0.271862213340946,37263,722,"S2"
0.00145686319144093,0.00236740268609151,0.000409742772592761,0.00223082176189392,0.0916458001365809,0.00946961074436604,0.000227634873662645,0.0163441839289779,0.500386979285226,0.00610061461415889,0.0251764170270885,0.0402913726382882,0.0181197359435466,0.27903482813567,0.0425221944001821,1,0.251991805144548,0.251991805144548,51053,724,"S1"
0,0.00171185342833349,0,0,0.0145276209863977,0.00249838067918941,0.00023133154436939,0.00263717960581105,0.12144906079393,0.00309984269454983,0.00777273989081151,0.00976219117238827,0.0115203109095956,0.192190247062089,0.0458036457851393,1,0.25483482927732,0.25483482927732,36655,724,"S2"
0.000941865941081053,0.00266862016639632,0.00125582125477474,0.00245931662393386,0.136308932028675,0.00852911935534509,0.00026162942807807,0.0206163989325519,0.66809690754016,0.00392444142117105,0.031866464339909,0.0440060698027314,0.0256396839516509,0.290199361624195,0.0379362670713202,1,0.258856156140443,0.258856156140443,49208,726,"S1"
0.000600570542014914,0.00175166408087683,0.000250237725839548,0.000600570542014914,0.0248235824032831,0.00545518242330214,0.000300285271007457,0.00480456433611931,0.212802162053951,0.00505480206195886,0.011611030478955,0.016015214453731,0.0110104599369401,0.200890846303989,0.0401881787698313,1,0.262098994044342,0.262098994044342,36572,726,"S2"
0.00119822870539203,0.00333420161500391,0.00026048450117218,0.00276113571242511,0.138629851523834,0.00995050794477728,0.0013024225058609,0.0175566553790049,0.687158114092212,0.008960666840323,0.0348007293566033,0.0412086480854389,0.0266215160197968,0.295858296431362,0.0442302682990362,1,0.278457931753061,0.278457931753061,50442,728,"S1"
0,0.00141314222267084,0,0.000555163016049258,0.0139295447663268,0.00338144746139094,0,0.00217018269910165,0.193196729585142,0.00444130412839406,0.0119107701625114,0.014737054607853,0.0181689714343394,0.221510043403654,0.0473907338245685,1,0.273291611991521,0.273291611991521,36154,728,"S2"
0.0010830154918303,0.00141262890238734,0,0.00216603098366059,0.103969487215708,0.00932335075575646,0.000800489711352828,0.018411263361115,0.595611432876583,0.00654518058106136,0.0266986862551208,0.0365400009417526,0.0221311861374017,0.266986862551208,0.0461458774779865,1,0.266986862551208,0.266986862551208,51682,730,"S1"
0.0014716270308453,0.00117730162467624,0.000470920649870497,0,0.0034141747115611,0,0,0.0014716270308453,0.0763480103602543,0.00135389686837768,0.00553331763597834,0.00894749234753944,0.0130091829526725,0.216976689427831,0.0373793265834707,1,0.285907699552625,0.285907699552625,28671,730,"S2"
0.000797635246093933,0.000703795805377,0,0.001407591610754,0.115844789565054,0.009853141275278,0.000375357762867733,0.0177825740158589,0.640970299817013,0.00333130014545113,0.0273541969689861,0.0370665790831887,0.0198939614319899,0.27049218786656,0.0396940834232628,1,0.262468915685263,0.262468915685263,52786,732,"S1"
0.00042469607686999,0.00143334925943622,0,0,0.0143334925943622,0.000902479163348729,0,0.00244200244200244,0.130965652704783,0.00387535170143866,0.00854700854700855,0.0146520146520147,0.0130063173541434,0.204544248022509,0.042894303763869,1,0.262090566438393,0.262090566438393,32611,732,"S2"
0.0020591538749532,0.00182515911643579,0.00112317484088356,0.00262074129539498,0.128275926619244,0.00973418195432422,0.0010295769374766,0.0200299513290902,0.642175215275178,0.00870460501684762,0.0287345563459379,0.0327592661924373,0.020497940846125,0.256551853238487,0.0416510670160988,1,0.25847061025833,0.25847061025833,53267,734,"S1"
0.00149661970377251,0.00165144243174898,0.000567683335913712,0.000619290911905868,0.0301388243794189,0.00412860607937245,0.000412860607937245,0.00397378335139599,0.251896578417712,0.00345770759147443,0.0105279455023998,0.015585487949631,0.0137792227899056,0.221602931310316,0.0415440986736853,1,0.267533673943335,0.267533673943335,36740,734,"S2"
0.000494093338723442,0.00229079638862687,0.00112293940618964,0.00341373579481651,0.134842563895252,0.00992678435071644,0.000898351524951714,0.0197188159726901,0.687598257198042,0.00624354309841441,0.0274446390872749,0.0398868077078561,0.025692853613619,0.281094192157391,0.0384943628441809,1,0.254188563985087,0.254188563985087,57034,736,"S1"
0.000405988327835575,0.00142095914742451,0.000710479573712256,0,0.0495813245369196,0.00482111139304745,0.00096422227860949,0.00695255011418422,0.322811469170261,0.00624207054047196,0.0168992641461558,0.025323521948744,0.015782796244608,0.249835067241817,0.0466886577010911,1,0.261050494798275,0.261050494798275,40129,736,"S2"
0.00122809503566199,0.00240895564687544,0.0009919229134193,0.00184214255349299,0.12342355108403,0.00873836852297955,0.0009919229134193,0.0184686599593784,0.659912143970526,0.00703792924283218,0.0290964054602995,0.0338670823296018,0.0267819186623211,0.296018138018988,0.0499267866421048,1,0.264229370365122,0.264229370365122,54381,738,"S1"
0.000838047349675257,0,0,0.000523779593547035,0.0154514980096375,0.00199036245547873,0.000419023674837628,0.00340456735805573,0.170228367902787,0.00256652000838047,0.00942803268384664,0.0149800963754452,0.015189608212864,0.238791116698093,0.0428975487115022,1,0.260266080033522,0.260266080033522,34803,738,"S2"
0.00180750112968821,0.00207862629914144,0.00122006326253954,0.00366018978761862,0.122819701762314,0.00980569362855852,0.000723000451875282,0.0180298237686399,0.771486669679169,0.00822413014008134,0.0324898328061455,0.0378219611387257,0.0269317668323543,0.276999548124718,0.0446904654315409,1,0.256845910528694,0.256845910528694,58583,740,"S1"
0,0,0,0,0.0151262154994598,0.000933110696395246,0.000589333071407524,0.00329044298202534,0.118357725174344,0.00157155485708673,0.00844710735684118,0.0128179943031136,0.0119831057852863,0.220410568706414,0.0529908653373932,1,0.273499656222375,0.273499656222375,35507,740,"S2"
0.00080886901080078,0.00142741590141314,0,0.00190322120188419,0.119950516248751,0.00956368653946805,0.000856449540847885,0.0195080173193129,0.736832088309464,0.00766046533758386,0.0350192701146691,0.0391111956987201,0.0232668791930342,0.281486415758672,0.0410619974306514,1,0.263738878051101,0.263738878051101,55169,742,"S1"
0.000548546352166758,0.000897621303545604,0,0.00049867850196978,0.00344088166359148,0.000548546352166758,0,0.00149603550590934,0.0473245898369321,0.00104722485413654,0.00638308482521318,0.00827806313269835,0.0161571834638209,0.234827706577569,0.0486211539420536,1,0.26634418790206,0.26634418790206,33254,742,"S2"
0.00157320007403294,0.00254488247270035,0.000555247084952804,0.00263742365352582,0.0905515454377198,0.00772718859892652,0,0.0135110124005182,0.535905978160281,0.00661669442902091,0.0244771423283361,0.0296131778641495,0.0231815657967796,0.251943364797335,0.0398852489357764,1,0.261752729964834,0.261752729964834,50176,744,"S1"
0.00143389733295096,0.00206481215944938,0.00114711786636077,0.00103240607972469,0.00883280757097792,0.00114711786636077,0.000344135359908231,0.00200745626613135,0.0672784628620591,0.00189274447949527,0.0056782334384858,0.010496128477201,0.00929165471752223,0.218525953541726,0.0526527100659593,1,0.269859478061371,0.269859478061371,29336,744,"S2"
0.000750916559918724,0.00313618092671938,0.000574230310526083,0.00216440655505985,0.119174875215336,0.00883431246963205,0.00141348999514113,0.0178894827510049,0.636688899686382,0.00477052873360131,0.0354255930032245,0.0371482839348028,0.0250011042890587,0.242899421352533,0.0461592826538275,1,0.258006095675604,0.258006095675604,56172,746,"S1"
0.000798849656494648,0.000532566437663099,0.00111838951909251,0,0.0125685679288491,0.00149118602545668,0.000426053150130479,0.0015976993129893,0.0925067902220802,0.00415401821377217,0.00862757629014219,0.0133674175853438,0.0117164616285882,0.218512009373169,0.0477712094583799,1,0.271928423070778,0.271928423070778,32147,746,"S2"
0,0.0020914668153932,0.000743632645473136,0.0028815765012084,0.101598810187767,0.0075292805354155,0.000557724484104852,0.0179866146123815,0.604062093325897,0.0052983825989961,0.028769287971742,0.0337423312883436,0.0247257854619818,0.258272913180889,0.0390407138873397,1,0.268311953894776,0.268311953894776,52275,748,"S1"
0.000738552437223043,0.00126608989238236,0.00031652247309559,0.000527537455159316,0.00875712175564465,0,0.000474783709643385,0.000949567419286769,0.0715340789196033,0.0010023211648027,0.0063304494619118,0.0103924878666385,0.0158788774002954,0.220405148765562,0.0533340367166069,1,0.267830765984385,0.267830765984385,31905,748,"S2"
0.000770060064685045,0.00215616818111813,0,0.00138610811643308,0.0957954720468197,0.00883002207505519,0.000564710714102367,0.0146311412290159,0.570409158581036,0.0028748909081575,0.0294162944709687,0.0369628831048822,0.0242825607064018,0.249704810308537,0.039170388623646,1,0.259612916474152,0.259612916474152,45884,750,"S1"
0,0.000517384105960265,0.000310430463576159,0,0.00610513245033113,0.000310430463576159,0,0.00108650662251656,0.062551738410596,0.00155215231788079,0.00636382450331126,0.00874379139072848,0.0128828642384106,0.221543874172185,0.0513245033112583,1,0.268315397350993,0.268315397350993,32263,750,"S2"
0,0.00221483942414175,0.00094921689606075,0.0018984337921215,0.0617518325159521,0.00574803564836787,0.000843748352054,0.009703106048621,0.417233560090703,0,0.0188261351052049,0.0251015134736065,0.0188788693772082,0.244054210831619,0.0422401518747034,1,0.262458471760797,0.262458471760797,40734,752,"S1"
0,0.00104326817482978,0,0,0.00801669229079728,0.000768723918295629,0,0.00181199209312541,0.0657808038655831,0.0034043487810235,0.00472216121238744,0.0114210410718208,0.0131232154623325,0.223808477926642,0.0487590599604656,1,0.26993191302438,0.26993191302438,30504,752,"S2"
0,0.0016607238802325,0,0.00161187906022566,0.0689688858496556,0.00610560250085478,0.000683827480095736,0.0103062570214429,0.43364431202071,0.00766863674107361,0.0197821521027695,0.0250085478435012,0.0241293410833781,0.250183168075026,0.0478190787866947,1,0.256728373955942,0.256728373955942,44653,754,"S1"
0,0.00156323276535876,0.000416862070762337,0.000990047418060549,0.0355895992913345,0.00531499140221979,0.000468969829607629,0.00818091813871085,0.236569225157626,0.00573185347298213,0.0123495388463342,0.022666875097702,0.013026939711323,0.240112552759106,0.0453858579542494,1,0.262779427856808,0.262779427856808,36884,754,"S2"
0.000368341083843639,0.00267047285786638,0,0.00248630231594456,0.112942584833556,0.0093926976380128,0.00115106588701137,0.0193839495372715,0.64979971453566,0.010727934066946,0.0354988719554307,0.0351305308715871,0.0281780929140384,0.234172844053594,0.0397347944196326,1,0.244808692849579,0.244808692849579,53329,756,"S1"
0.000345627808225942,0.000987508023502691,0.000740631017627018,0.00108625882585296,0.0512516664197897,0.00681380536216857,0.000493754011751345,0.00933195082210043,0.346714067051795,0.00518441712338913,0.0157507529748679,0.0247864513899175,0.0158001283760431,0.246728879672147,0.0429072236211919,1,0.268207179183331,0.268207179183331,41720,756,"S2"
0.000965717044905843,0.00202800579430227,0.00144857556735876,0.00415258329309512,0.123273780782231,0.00956059874456784,0.00144857556735876,0.0162240463544182,0.743119266055046,0.00647030420086915,0.0314340898116852,0.0354901014002897,0.0196040560115886,0.212168034765814,0.039835828102366,1,0.256735876388218,0.256735876388218,52571,758,"S1"
0.000342801175318315,0.00127326150832517,0.000244857982370225,0.00171400587659158,0.0676297747306562,0.00763956904995103,0,0.0138589618021548,0.370959843290891,0.00279138099902057,0.0211557296767875,0.0322233104799216,0.0175318315377081,0.222282076395691,0.0465719882468168,1,0.267042115572968,0.267042115572968,42879,758,"S2"
0.000533566162204113,0.00164920450135817,0.000194024058983314,0.00276484284051222,0.119470314318976,0.0100892510671323,0,0.0165890570430733,0.816501746216531,0.00761544431509507,0.0322079937912301,0.033663174233605,0.0186263096623981,0.216579355840124,0.0393383779588669,1,0.254899107489329,0.254899107489329,53606,760,"S1"
0.000340136054421769,0.00150631681243926,0,0.000728862973760933,0.030709426627794,0.00413022351797862,0.000291545189504373,0.00500485908649174,0.225121477162293,0.00281827016520894,0.0134110787172012,0.019290573372206,0.0113702623906706,0.229154518950437,0.0447521865889213,1,0.267832847424684,0.267832847424684,38697,760,"S2"
0.00190285428142213,0.00225338007010516,0.00085127691537306,0.00265398097145719,0.111166750125188,0.0086129193790686,0,0.0159238858287431,0.860240360540811,0.00500751126690035,0.028092138207311,0.0352528793189785,0.0189283925888833,0.213269904857286,0.0449173760640961,1,0.258888332498748,0.258888332498748,52759,762,"S1"
0,0.000766063391745667,0,0.000430910657856938,0.0305946567078426,0.00378243799674423,0,0.00622426505793354,0.186297041080149,0.00426122761658527,0.0111079191803122,0.0175237000861821,0.0143636885952313,0.230058412333621,0.0446231925691851,1,0.266542181365508,0.266542181365508,38435,762,"S2"
0.00101339939196036,0.00242089854746087,0.000675599594640243,0.00242089854746087,0.107364035581579,0.00985249408850355,0.000619299628420223,0.0144127913523252,0.745861952482828,0.00191419885148069,0.0301204819277108,0.0363697781781331,0.0178470892917464,0.234770859137485,0.0438576736853958,1,0.263202342078595,0.263202342078595,45237,764,"S1"
0,0.00104455006006163,0.000470047527027733,0.000887867551052384,0.0184885360630908,0.00219355512612942,0.000887867551052384,0.00438711025225884,0.146759283438659,0.00318587768318797,0.00960986055256698,0.019898678644174,0.0130568757507704,0.22948764819554,0.0476837102418133,1,0.269389460489894,0.269389460489894,34392,764,"S2"
0.000707136640557006,0.00212140992167102,0.000435161009573542,0.00277415143603133,0.1315818102698,0.0109878154917319,0.000652741514360313,0.0202349869451697,0.796997389033943,0.00984551784160139,0.0330178416013925,0.0376958224543081,0.0195822454308094,0.246627502175805,0.0443864229765013,1,0.270017406440383,0.270017406440383,49062,766,"S1"
